"","Date","PosCount","NegCount","TrustCount","AngerCount","AnticipationCount","DisgustCount","FearCount","JoyCount","SadnessCount","SurpriseCount"
"2269",2014-08-26,21,28,12,15,9,6,17,5,11,3
"2270",2014-08-27,21,32,19,17,7,8,27,6,7,4
"2271",2014-08-28,17,37,19,17,14,7,22,4,13,2
"2272",2014-08-29,17,29,15,14,8,3,24,2,9,2
"2273",2014-08-30,18,29,12,17,10,3,23,5,9,3
"2274",2014-08-31,14,29,11,11,7,6,24,4,10,6
"2275",2014-09-01,30,20,20,11,14,1,15,13,5,4
"2276",2014-09-02,30,31,22,14,15,5,24,9,10,4
"2277",2014-09-03,13,24,14,15,8,4,11,5,4,3
"2278",2014-09-04,22,24,11,15,11,3,21,3,8,3
"2279",2014-09-05,20,26,17,14,6,5,19,5,11,8
"2280",2014-09-06,15,25,11,13,5,3,23,2,6,6
"2281",2014-09-07,18,15,13,12,9,1,16,7,8,8
"2282",2014-09-08,29,26,19,11,16,10,21,11,8,10
"2283",2014-09-09,19,20,14,10,11,4,15,3,10,5
"2284",2014-09-10,17,27,17,11,15,3,21,6,11,8
"2285",2014-09-11,25,29,16,17,13,6,18,12,10,11
"2286",2014-09-12,41,36,26,21,18,10,28,14,13,7
"2287",2014-09-13,22,26,17,17,8,11,26,7,11,5
"2288",2014-09-14,30,21,24,12,12,6,17,12,6,7
"2289",2014-09-15,23,10,13,5,12,4,17,9,7,8
"2290",2014-09-16,24,21,20,12,10,7,22,6,14,6
"2291",2014-09-17,26,20,16,15,13,5,15,6,6,8
"2292",2014-09-18,20,22,13,13,17,6,18,8,10,6
"2293",2014-09-19,16,21,14,14,14,8,15,9,14,7
"2294",2014-09-20,19,27,17,14,8,8,15,8,14,9
"2295",2014-09-21,19,24,14,10,9,5,21,3,7,3
"2296",2014-09-22,28,23,18,14,15,6,21,10,11,10
"2297",2014-09-23,18,19,8,8,12,3,9,4,5,1
"2298",2014-09-24,15,17,14,9,8,5,12,7,8,4
"2299",2014-09-25,25,18,18,10,6,5,17,3,5,4
"2300",2014-09-26,27,17,18,10,8,4,11,10,6,3
"2301",2014-09-27,33,25,14,17,11,2,16,10,9,6
"2302",2014-09-28,26,26,16,13,9,7,25,6,12,6
"2303",2014-09-29,24,23,12,15,10,7,21,6,12,8
"2304",2014-09-30,31,26,15,10,12,4,18,7,11,6
"2305",2014-10-01,34,28,23,14,10,6,23,13,10,8
"2306",2014-10-02,28,30,26,15,13,6,17,11,11,2
"2307",2014-10-03,14,23,14,12,8,3,20,5,13,8
"2308",2014-10-04,20,24,19,15,14,6,21,7,9,8
"2309",2014-10-05,24,25,19,11,13,1,21,11,13,6
"2310",2014-10-06,22,25,17,7,6,4,22,10,9,4
"2311",2014-10-07,26,26,24,16,12,8,21,8,14,4
"2312",2014-10-08,23,28,19,15,10,5,24,3,8,4
"2313",2014-10-09,24,20,17,9,8,6,20,5,8,6
"2314",2014-10-10,23,32,11,15,8,8,23,6,18,6
"2315",2014-10-11,25,27,15,8,16,5,18,11,15,2
"2316",2014-10-12,22,38,18,25,19,11,40,6,18,13
"2317",2014-10-13,27,23,18,11,15,6,15,11,7,4
"2318",2014-10-14,18,25,14,14,7,3,24,4,17,8
"2319",2014-10-15,23,26,16,15,14,11,22,8,19,5
"2320",2014-10-16,29,26,20,15,15,4,24,10,13,4
"2321",2014-10-17,23,23,15,16,16,8,20,5,8,8
"2322",2014-10-18,29,26,15,9,17,5,18,4,11,7
"2323",2014-10-19,20,17,13,8,10,3,18,6,9,4
"2324",2014-10-20,31,21,23,11,10,4,18,7,11,4
"2325",2014-10-21,19,29,12,17,9,7,24,8,11,2
"2326",2014-10-22,28,25,12,15,18,6,25,12,12,12
"2327",2014-10-23,23,27,22,18,12,3,23,10,7,3
"2328",2014-10-24,20,33,19,16,13,10,27,7,12,6
"2329",2014-10-25,13,26,16,16,7,8,27,5,17,8
"2330",2014-10-26,21,33,18,17,11,8,29,9,12,9
"2331",2014-10-27,16,28,13,13,9,6,22,3,12,2
"2332",2014-10-28,28,25,20,12,19,9,14,10,9,5
"2333",2014-10-29,25,16,16,11,11,1,13,5,6,4
"2334",2014-10-30,15,17,11,11,3,5,12,4,9,2
"2335",2014-10-31,29,20,18,12,12,4,18,10,5,5
"2336",2014-11-01,25,21,21,14,15,6,19,7,9,2
"2337",2014-11-02,19,19,9,9,10,4,15,6,11,2
"2338",2014-11-03,21,18,13,7,13,3,14,4,4,3
"2339",2014-11-04,26,20,19,8,11,4,14,6,5,4
"2340",2014-11-05,22,22,12,13,8,7,16,4,10,6
"2341",2014-11-06,21,30,19,22,13,9,23,5,9,2
"2342",2014-11-07,25,24,21,11,10,5,21,4,8,5
"2343",2014-11-08,26,34,25,15,12,9,25,8,15,5
"2344",2014-11-09,30,28,21,21,15,9,21,8,13,7
"2345",2014-11-10,21,17,22,12,4,3,15,5,8,5
"2346",2014-11-11,21,25,15,14,13,5,22,4,7,6
"2347",2014-11-12,24,18,18,8,13,3,21,9,7,4
"2348",2014-11-13,20,22,15,13,10,9,18,5,13,3
"2349",2014-11-14,23,28,18,9,13,4,19,6,8,3
"2350",2014-11-15,18,27,13,10,9,7,19,6,14,7
"2351",2014-11-16,17,29,16,13,9,4,25,6,13,3
"2352",2014-11-17,22,28,14,14,8,8,24,8,10,5
"2353",2014-11-18,15,34,9,18,5,8,21,3,10,5
"2354",2014-11-19,22,22,17,12,6,9,18,6,11,7
"2355",2014-11-20,15,31,13,20,17,10,20,2,9,2
"2356",2014-11-21,31,29,21,15,12,9,19,4,12,8
"2357",2014-11-22,16,38,9,16,9,11,27,7,19,5
"2358",2014-11-23,18,22,24,14,9,1,20,5,11,3
"2359",2014-11-24,21,24,13,10,7,3,20,6,10,5
"2360",2014-11-25,25,32,16,21,10,9,23,4,15,9
"2361",2014-11-26,28,25,18,11,11,3,17,7,8,6
"2362",2014-11-27,14,29,11,14,11,6,19,4,17,2
"2363",2014-11-28,30,26,26,11,19,2,13,12,9,4
"2364",2014-11-29,22,32,15,17,13,8,21,8,10,8
"2365",2014-11-30,16,33,8,16,10,9,29,1,14,5
"2366",2014-12-01,17,26,17,12,12,8,15,6,15,5
"2367",2014-12-02,20,27,14,10,15,10,19,6,10,7
"2368",2014-12-03,38,25,30,13,12,8,15,10,12,6
"2369",2014-12-04,21,35,13,16,11,12,23,3,17,7
"2370",2014-12-05,21,31,20,18,11,11,27,5,15,3
"2371",2014-12-06,17,15,15,10,8,2,16,3,6,6
"2372",2014-12-07,29,44,25,26,16,12,34,12,15,5
"2373",2014-12-08,23,26,24,14,12,5,21,9,12,5
"2374",2014-12-09,18,26,16,13,7,7,19,5,13,7
"2375",2014-12-10,17,41,23,28,25,14,36,7,18,9
"2376",2014-12-11,30,23,20,13,12,7,21,7,13,3
"2377",2014-12-12,26,24,19,15,16,10,19,14,10,3
"2378",2014-12-13,13,29,10,11,9,7,21,5,11,4
"2379",2014-12-14,39,37,33,15,19,10,29,9,13,6
"2380",2014-12-15,34,29,24,16,18,5,22,13,8,8
"2381",2014-12-16,25,22,19,10,11,4,16,4,5,2
"2382",2014-12-17,11,38,13,19,14,10,25,2,17,10
"2383",2014-12-18,25,34,18,19,10,10,29,7,15,7
"2384",2014-12-19,37,29,30,16,17,11,24,15,16,7
"2385",2014-12-20,24,23,19,10,18,2,15,9,7,3
"2386",2014-12-21,26,29,26,19,15,12,29,8,19,7
"2387",2014-12-22,24,28,19,16,16,8,21,6,12,4
"2388",2014-12-23,31,24,29,12,14,4,21,7,8,3
"2389",2014-12-24,27,19,19,9,9,4,11,7,9,5
"2390",2014-12-25,20,28,15,19,13,10,26,9,15,5
"2391",2014-12-26,25,22,22,16,19,5,21,7,7,5
"2392",2014-12-27,18,13,18,10,7,3,13,6,7,4
"2393",2014-12-28,20,33,14,19,11,9,27,5,23,7
"2394",2014-12-29,18,21,14,10,9,2,10,6,8,4
"2395",2014-12-30,22,31,16,18,12,8,21,4,12,6
"2396",2014-12-31,12,16,9,10,7,5,10,5,6,2
"2397",2015-01-01,24,16,18,8,15,6,18,6,2,3
"2398",2015-01-02,29,22,15,17,13,9,21,11,16,8
"2399",2015-01-03,25,24,19,14,15,5,20,9,6,6
"2400",2015-01-04,19,23,12,10,11,2,15,6,12,3
"2401",2015-01-05,24,25,15,11,12,4,23,6,18,2
"2402",2015-01-06,31,22,21,15,13,7,18,8,10,8
"2403",2015-01-07,22,25,11,15,11,9,23,7,10,5
"2404",2015-01-08,22,34,15,23,6,8,29,5,15,7
"2405",2015-01-09,20,33,20,22,12,9,27,4,14,7
"2406",2015-01-10,24,38,23,24,8,9,27,7,15,0
"2407",2015-01-11,24,27,14,17,12,1,24,6,9,8
"2408",2015-01-12,25,27,10,18,9,7,22,6,12,4
"2409",2015-01-13,17,15,12,8,8,3,13,6,3,4
"2410",2015-01-14,18,27,13,15,4,11,17,5,14,2
"2411",2015-01-15,23,16,14,8,8,9,11,4,7,4
"2412",2015-01-16,28,24,17,14,11,4,16,8,9,7
"2413",2015-01-17,22,14,16,2,9,1,12,7,4,4
"2414",2015-01-18,16,26,10,17,12,11,19,2,7,5
"2415",2015-01-19,31,30,21,18,18,3,17,17,12,6
"2416",2015-01-20,28,23,23,9,14,4,20,9,4,6
"2417",2015-01-21,24,25,13,11,9,4,17,6,8,4
"2418",2015-01-22,31,27,23,15,16,6,19,10,10,5
"2419",2015-01-23,24,24,16,15,13,9,20,6,11,6
"2420",2015-01-24,26,21,27,12,13,7,25,7,7,8
"2421",2015-01-25,16,28,12,23,9,6,20,2,12,6
"2422",2015-01-26,20,30,14,15,9,6,21,6,12,6
"2423",2015-01-27,24,26,15,19,7,7,26,6,9,3
"2424",2015-01-28,27,22,17,11,13,8,15,11,6,6
"2425",2015-01-29,24,24,16,12,11,5,23,7,13,4
"2426",2015-01-30,22,19,18,9,11,3,16,4,7,3
"2427",2015-01-31,25,32,19,17,10,9,31,5,14,5
"2428",2015-02-01,33,29,24,16,16,8,27,8,13,5
"2429",2015-02-02,46,26,27,18,13,8,23,9,11,4
"2430",2015-02-03,19,22,9,10,12,8,18,7,9,5
"2431",2015-02-04,19,29,17,21,12,8,24,5,15,8
"2432",2015-02-05,23,21,16,11,12,1,13,6,6,2
"2433",2015-02-06,23,27,14,13,11,5,22,4,8,6
"2434",2015-02-07,23,35,26,20,13,11,30,10,17,7
"2435",2015-02-08,36,33,21,14,12,9,23,7,10,6
"2436",2015-02-09,15,18,19,14,8,7,23,5,11,4
"2437",2015-02-10,21,35,19,16,10,6,22,6,12,4
"2438",2015-02-11,19,18,12,11,10,6,26,4,11,3
"2439",2015-02-12,20,24,18,16,11,7,19,8,9,5
"2440",2015-02-13,22,32,19,18,14,10,23,3,11,3
"2441",2015-02-14,10,17,9,12,5,2,14,3,4,3
"2442",2015-02-15,28,28,23,10,6,6,28,5,9,3
"2443",2015-02-16,26,33,17,20,12,9,35,7,19,9
"2444",2015-02-17,28,31,15,17,13,9,27,5,21,7
"2445",2015-02-18,23,37,19,18,15,12,29,8,21,2
"2446",2015-02-19,27,24,17,14,15,3,20,9,5,5
"2447",2015-02-20,29,40,24,18,18,9,28,8,19,6
"2448",2015-02-21,22,34,14,16,6,5,22,3,11,3
"2449",2015-02-22,25,34,16,13,9,13,18,5,13,7
"2450",2015-02-23,25,23,21,10,9,3,17,5,9,5
"2451",2015-02-24,26,21,20,9,13,2,15,9,2,7
"2452",2015-02-25,27,33,21,18,11,8,25,10,11,3
"2453",2015-02-26,22,36,21,20,19,10,26,9,19,6
"2454",2015-02-27,25,28,14,11,8,5,16,7,13,2
"2455",2015-02-28,26,25,16,18,15,6,22,11,13,8
"2456",2015-03-01,19,28,12,13,7,4,22,4,13,4
"2457",2015-03-02,22,27,16,16,12,6,19,5,10,8
"2458",2015-03-03,27,25,23,11,13,7,13,11,10,6
"2459",2015-03-04,17,29,10,14,7,6,23,2,14,0
"2460",2015-03-05,34,32,31,23,9,9,31,6,15,4
"2461",2015-03-06,23,39,17,20,12,6,34,5,20,5
"2462",2015-03-07,28,31,19,18,13,9,19,9,10,5
"2463",2015-03-08,25,25,18,11,14,4,22,11,12,8
"2464",2015-03-09,20,32,14,15,11,9,26,5,15,1
"2465",2015-03-10,29,33,23,19,12,12,25,7,17,6
"2466",2015-03-11,20,22,12,12,5,2,11,4,7,5
"2467",2015-03-12,28,23,22,12,11,12,26,8,11,8
"2468",2015-03-13,30,20,23,11,15,9,18,10,13,5
"2469",2015-03-14,36,19,25,10,19,5,17,13,12,4
"2470",2015-03-15,30,29,25,13,10,10,25,6,11,4
"2471",2015-03-16,32,35,25,13,14,4,22,10,9,5
"2472",2015-03-17,34,16,21,9,14,2,13,8,8,5
"2473",2015-03-18,31,21,23,8,12,6,14,11,11,2
"2474",2015-03-19,32,19,27,9,14,5,11,12,8,6
"2475",2015-03-20,27,25,18,12,11,7,17,10,10,6
"2476",2015-03-21,28,37,19,22,19,6,33,7,12,10
"2477",2015-03-22,26,25,19,10,9,4,14,8,11,4
"2478",2015-03-23,20,21,17,11,5,6,18,4,13,1
"2479",2015-03-24,24,21,18,11,10,5,17,6,5,2
"2480",2015-03-25,23,22,7,11,15,7,17,6,9,5
"2481",2015-03-26,21,21,16,12,10,1,20,5,10,8
"2482",2015-03-27,35,27,25,15,14,9,24,9,14,6
"2483",2015-03-28,30,33,15,20,12,9,29,5,14,6
"2484",2015-03-29,33,29,24,17,13,9,26,4,10,5
"2485",2015-03-30,23,33,16,18,7,8,24,5,15,4
"2486",2015-03-31,25,31,16,16,9,6,22,3,12,5
"2487",2015-04-01,26,20,22,13,12,6,21,8,11,6
"2488",2015-04-02,22,35,26,21,9,8,25,7,16,8
"2489",2015-04-03,25,21,20,5,13,4,18,9,5,4
"2490",2015-04-04,16,25,13,12,6,4,20,6,10,4
"2491",2015-04-05,19,21,15,9,9,4,17,3,9,5
"2492",2015-04-06,29,30,21,15,6,6,21,5,12,4
"2493",2015-04-07,22,31,20,18,17,9,32,11,17,8
"2494",2015-04-08,25,33,19,15,13,6,23,6,14,8
"2495",2015-04-09,15,22,17,9,8,4,18,7,10,4
"2496",2015-04-10,27,18,19,10,13,3,16,7,6,4
"2497",2015-04-11,24,19,17,10,14,9,18,7,9,11
"2498",2015-04-12,30,31,26,15,11,6,25,6,16,7
"2499",2015-04-13,24,20,19,8,13,5,16,4,8,8
"2500",2015-04-14,24,31,20,18,12,6,20,6,16,2
"2501",2015-04-15,27,21,14,10,8,5,15,6,7,1
"2502",2015-04-16,24,20,20,11,11,1,15,5,6,4
"2503",2015-04-17,26,16,18,11,15,3,19,5,6,5
"2504",2015-04-18,21,18,13,10,9,5,10,7,6,2
"2505",2015-04-19,26,31,26,17,12,11,23,11,12,4
"2506",2015-04-20,23,30,15,15,9,8,23,8,10,7
"2507",2015-04-21,21,27,16,12,9,9,16,3,10,4
"2508",2015-04-22,23,20,22,14,8,8,23,3,11,5
"2509",2015-04-23,31,26,19,14,19,10,23,11,12,9
"2510",2015-04-24,31,15,28,7,10,4,11,10,10,2
"2511",2015-04-25,20,31,13,15,7,3,21,5,16,9
"2512",2015-04-26,25,24,20,15,12,7,16,12,14,10
"2513",2015-04-27,22,34,19,18,9,9,24,5,18,5
"2514",2015-04-28,25,17,20,13,9,3,17,5,9,5
"2515",2015-04-29,29,24,15,15,14,5,16,4,9,7
"2516",2015-04-30,20,20,11,11,11,4,20,6,13,2
"2517",2015-05-01,21,27,14,10,9,4,18,3,10,7
"2518",2015-05-02,19,27,15,15,9,6,22,6,11,9
"2519",2015-05-03,30,19,23,9,6,4,22,7,13,5
"2520",2015-05-04,25,26,13,14,14,4,24,6,12,7
"2521",2015-05-05,26,25,20,6,10,5,19,7,8,5
"2522",2015-05-06,29,16,14,10,17,6,17,9,10,5
"2523",2015-05-07,24,20,19,8,10,5,17,8,9,4
"2524",2015-05-08,15,21,13,9,9,2,13,6,4,2
"2525",2015-05-09,25,27,19,14,11,6,20,8,11,5
"2526",2015-05-10,35,30,23,15,16,7,26,10,13,7
"2527",2015-05-11,38,27,20,14,18,4,26,12,7,5
"2528",2015-05-12,19,26,20,14,10,2,22,3,8,8
"2529",2015-05-13,35,23,23,13,12,2,26,9,8,14
"2530",2015-05-14,20,30,16,16,12,6,25,5,12,5
"2531",2015-05-15,22,36,18,20,14,8,28,8,15,9
"2532",2015-05-16,29,32,21,16,16,10,22,10,17,6
"2533",2015-05-17,27,24,21,11,13,6,22,6,9,5
"2534",2015-05-18,24,37,10,23,13,15,24,2,19,8
"2535",2015-05-19,28,30,15,19,15,12,22,9,17,6
"2536",2015-05-20,32,27,20,12,14,11,15,9,10,2
"2537",2015-05-21,23,18,18,8,8,3,14,8,8,3
"2538",2015-05-22,37,25,29,11,25,6,18,13,13,3
"2539",2015-05-23,26,25,19,12,14,8,16,9,9,6
"2540",2015-05-24,28,26,24,17,20,4,23,13,13,6
"2541",2015-05-25,28,22,20,10,12,4,21,12,9,8
"2542",2015-05-26,30,30,22,16,24,7,26,16,11,11
"2543",2015-05-27,29,25,15,15,17,9,23,9,13,3
"2544",2015-05-28,32,27,30,10,14,7,22,11,8,8
"2545",2015-05-29,41,19,19,10,13,5,19,9,7,4
"2546",2015-05-30,17,23,14,13,8,9,17,7,13,3
"2547",2015-05-31,25,35,18,15,12,7,19,7,18,4
"2548",2015-06-01,21,29,22,14,9,5,20,4,9,3
"2549",2015-06-02,23,24,21,10,18,4,14,11,8,5
"2550",2015-06-03,27,26,16,11,15,7,16,8,12,5
"2551",2015-06-04,20,22,17,8,10,9,15,2,6,3
"2552",2015-06-05,24,20,21,15,12,3,20,6,10,6
"2553",2015-06-06,33,31,21,12,9,6,22,10,10,9
"2554",2015-06-07,16,38,16,23,11,11,28,6,16,8
"2555",2015-06-08,23,26,16,18,14,11,19,9,17,6
"2556",2015-06-09,20,34,15,21,9,7,27,4,10,5
"2557",2015-06-10,27,29,26,11,17,4,11,10,8,6
"2558",2015-06-11,30,28,21,13,20,10,18,9,16,6
"2559",2015-06-12,27,30,15,14,14,9,30,13,13,8
"2560",2015-06-13,18,23,20,10,14,8,20,5,11,2
"2561",2015-06-14,24,24,19,12,16,3,19,8,7,5
"2562",2015-06-15,22,24,18,20,13,4,22,9,9,3
"2563",2015-06-16,26,35,14,16,13,7,21,8,11,4
"2564",2015-06-17,19,25,14,15,11,11,16,7,12,5
"2565",2015-06-18,31,26,22,11,13,9,18,8,8,3
"2566",2015-06-19,27,27,16,16,15,7,23,5,9,10
"2567",2015-06-20,27,31,18,12,11,7,26,6,18,6
"2568",2015-06-21,22,33,16,13,7,6,19,6,11,5
"2569",2015-06-22,36,29,19,13,13,9,20,10,9,7
"2570",2015-06-23,32,31,19,19,15,8,28,6,12,11
"2571",2015-06-24,25,11,11,7,20,2,10,7,1,4
"2572",2015-06-25,29,19,22,5,18,6,9,15,6,9
"2573",2015-06-26,16,15,11,8,5,3,14,3,4,6
"2574",2015-06-27,16,35,12,13,8,10,26,7,15,6
"2575",2015-06-28,22,27,15,10,5,9,19,5,9,3
"2576",2015-06-29,17,28,10,10,15,10,17,7,12,5
"2577",2015-06-30,20,20,18,11,14,6,15,6,5,6
"2578",2015-07-01,20,35,21,16,12,8,21,7,15,4
"2579",2015-07-02,36,42,22,19,20,11,32,7,11,11
"2580",2015-07-03,19,27,20,15,8,5,15,5,14,5
"2581",2015-07-04,29,22,28,10,15,5,16,14,12,7
"2582",2015-07-05,16,21,17,14,9,6,15,8,11,6
"2583",2015-07-06,23,34,22,16,18,5,23,10,15,11
"2584",2015-07-07,24,30,12,18,11,13,20,11,15,5
"2585",2015-07-08,28,22,22,13,12,4,16,11,10,5
"2586",2015-07-09,15,26,11,14,7,3,17,5,7,4
"2587",2015-07-10,26,24,14,12,12,7,16,9,12,9
"2588",2015-07-11,23,25,19,19,11,10,23,9,10,4
"2589",2015-07-12,18,30,14,13,9,7,17,4,12,6
"2590",2015-07-13,21,29,18,15,4,6,18,2,11,4
"2591",2015-07-14,26,23,19,9,15,10,19,8,6,4
"2592",2015-07-15,25,21,15,11,10,7,16,12,9,10
"2593",2015-07-16,32,27,27,9,14,7,19,9,7,10
"2594",2015-07-17,34,35,17,18,19,6,34,12,17,9
"2595",2015-07-18,36,21,23,10,14,4,20,9,8,7
"2596",2015-07-19,22,27,9,15,9,7,17,8,12,6
"2597",2015-07-20,21,21,19,6,13,6,17,8,8,4
"2598",2015-07-21,32,33,19,10,14,12,23,5,14,5
"2599",2015-07-22,25,24,21,13,14,7,20,7,14,4
"2600",2015-07-23,28,22,21,9,11,8,18,6,14,6
"2601",2015-07-24,20,27,17,20,9,8,23,8,11,7
"2602",2015-07-25,17,29,15,15,9,7,23,3,14,2
"2603",2015-07-26,45,37,34,18,16,10,36,17,15,8
"2604",2015-07-27,25,33,16,16,8,8,26,6,13,6
"2605",2015-07-28,20,28,10,10,11,10,23,7,11,4
"2606",2015-07-29,34,24,27,13,17,9,20,13,9,9
"2607",2015-07-30,27,23,23,11,13,12,21,7,12,4
"2608",2015-07-31,29,25,20,15,16,13,20,10,13,11
"2609",2015-08-01,29,23,28,15,14,5,20,9,6,7
"2610",2015-08-02,27,28,16,14,13,9,25,10,14,6
"2611",2015-08-03,22,25,13,9,14,8,17,8,11,2
"2612",2015-08-04,27,28,24,17,11,8,27,8,13,8
"2613",2015-08-05,31,35,21,22,20,12,26,13,13,11
"2614",2015-08-06,34,35,29,20,13,12,25,12,20,7
"2615",2015-08-07,31,38,16,19,14,17,29,7,19,5
"2616",2015-08-08,23,24,16,16,13,5,25,9,12,5
"2617",2015-08-09,27,24,15,15,10,3,16,11,7,6
"2618",2015-08-10,25,22,16,10,13,5,17,10,9,5
"2619",2015-08-11,23,26,15,10,7,3,20,4,14,5
"2620",2015-08-12,37,23,30,11,17,4,18,18,13,6
"2621",2015-08-13,30,26,17,9,14,7,22,10,7,10
"2622",2015-08-14,16,24,8,11,7,5,16,3,8,5
"2623",2015-08-15,26,32,26,13,10,5,27,6,9,7
"2624",2015-08-16,17,23,9,7,8,5,20,1,9,7
"2625",2015-08-17,21,36,14,14,14,10,32,10,13,14
"2626",2015-08-18,22,24,14,13,10,6,16,4,11,2
"2627",2015-08-19,36,25,20,8,15,3,18,8,6,9
"2628",2015-08-20,31,36,20,11,12,5,29,7,15,6
"2629",2015-08-21,29,24,14,8,9,7,19,6,11,6
"2630",2015-08-22,17,32,15,14,10,4,24,3,10,4
"2631",2015-08-23,28,25,19,13,8,5,20,7,10,5
"2632",2015-08-24,19,24,11,13,6,6,21,3,11,3
"2633",2015-08-25,22,23,21,11,7,2,15,5,7,3
"2634",2015-08-26,25,27,14,13,19,8,15,12,16,5
"2635",2015-08-27,22,26,19,13,10,6,14,6,7,5
"2636",2015-08-28,23,35,19,18,9,10,30,5,12,6
"2637",2015-08-29,43,32,26,16,16,5,21,13,15,12
"2638",2015-08-30,37,33,22,15,6,8,25,10,17,9
"2639",2015-08-31,34,39,20,20,17,13,27,13,15,10
"2640",2015-09-01,30,21,22,11,14,4,15,9,10,2
"2641",2015-09-02,20,24,15,12,11,5,13,6,10,7
"2642",2015-09-03,28,31,19,11,10,9,18,7,17,3
"2643",2015-09-04,16,26,10,8,4,6,14,4,9,3
"2644",2015-09-05,25,23,20,10,9,5,15,6,8,3
"2645",2015-09-06,25,21,16,8,12,5,18,7,7,6
"2646",2015-09-07,23,29,18,13,10,1,18,7,14,5
"2647",2015-09-08,20,27,17,17,14,6,25,9,11,5
"2648",2015-09-09,24,18,19,8,12,1,16,4,9,2
"2649",2015-09-10,22,33,18,16,11,11,22,4,15,5
"2650",2015-09-11,30,26,17,15,13,9,21,9,14,1
"2651",2015-09-12,21,26,10,10,4,4,18,2,5,3
"2652",2015-09-13,34,20,19,10,10,7,13,10,5,6
"2653",2015-09-14,26,25,18,14,13,6,19,12,11,7
"2654",2015-09-15,22,22,10,12,11,5,16,7,11,7
"2655",2015-09-16,28,27,24,10,16,5,13,12,10,4
"2656",2015-09-17,36,29,26,18,20,9,21,12,16,9
"2657",2015-09-18,22,17,12,7,15,4,19,5,7,4
"2658",2015-09-19,31,27,24,14,11,8,24,5,11,6
"2659",2015-09-20,24,30,15,16,6,10,22,7,11,5
"2660",2015-09-21,16,26,14,16,8,10,18,3,11,6
"2661",2015-09-22,29,23,17,9,10,3,17,8,8,2
"2662",2015-09-23,24,33,10,19,10,14,26,2,21,7
"2663",2015-09-24,17,35,7,18,8,12,28,6,18,7
"2664",2015-09-25,14,17,7,10,12,6,11,3,9,4
"2665",2015-09-26,15,30,8,13,7,6,21,3,11,5
"2666",2015-09-27,24,28,16,15,8,9,18,4,14,4
"2667",2015-09-28,16,21,11,8,14,8,12,8,8,6
"2668",2015-09-29,37,28,30,14,17,3,19,8,11,7
"2669",2015-09-30,22,29,17,20,15,11,21,5,20,7
"2670",2015-10-01,17,19,7,7,2,6,12,2,8,1
"2671",2015-10-02,16,34,16,22,14,11,27,7,16,10
"2672",2015-10-03,21,26,19,11,14,5,15,5,12,4
"2673",2015-10-04,14,32,9,17,3,9,29,2,25,2
"2674",2015-10-05,33,29,21,14,11,6,21,6,8,6
"2675",2015-10-06,19,21,17,11,10,7,21,7,10,4
"2676",2015-10-07,24,19,19,10,15,4,17,6,8,4
"2677",2015-10-08,18,23,9,13,11,10,16,5,10,7
"2678",2015-10-09,28,30,16,17,10,7,21,4,12,5
"2679",2015-10-10,15,20,11,12,5,5,15,6,10,4
"2680",2015-10-11,15,33,19,14,10,3,30,7,14,6
"2681",2015-10-12,24,28,17,16,8,5,24,7,8,4
"2682",2015-10-13,23,35,13,18,9,8,26,4,19,5
"2683",2015-10-14,34,29,20,15,18,5,29,9,14,7
"2684",2015-10-15,31,32,24,14,10,11,29,6,18,8
"2685",2015-10-16,26,20,20,10,11,5,13,5,9,6
"2686",2015-10-17,27,28,27,12,10,5,19,6,14,2
"2687",2015-10-18,39,27,26,13,13,5,23,7,11,4
"2688",2015-10-19,20,35,15,26,8,10,27,7,13,8
"2689",2015-10-20,20,26,24,14,11,4,19,6,9,5
"2690",2015-10-21,31,27,17,14,10,7,17,11,11,4
"2691",2015-10-22,28,30,20,18,20,6,20,11,17,9
"2692",2015-10-23,27,24,21,13,12,8,16,6,15,3
"2693",2015-10-24,35,32,24,13,15,7,24,11,13,6
"2694",2015-10-25,27,29,18,13,12,2,17,11,7,9
"2695",2015-10-26,19,33,11,16,7,3,27,4,8,6
"2696",2015-10-27,19,32,25,15,15,3,24,9,16,3
"2697",2015-10-28,29,30,18,11,7,9,21,5,12,2
"2698",2015-10-29,32,34,32,13,16,11,17,13,14,6
"2699",2015-10-30,28,31,20,17,9,12,21,9,17,5
"2700",2015-10-31,18,27,14,14,14,10,22,8,13,9
"2701",2015-11-01,24,35,19,16,10,10,25,8,15,4
"2702",2015-11-02,21,22,17,11,12,5,15,7,11,3
"2703",2015-11-03,38,28,15,22,18,6,18,9,14,10
"2704",2015-11-04,20,30,15,13,10,7,23,5,10,5
"2705",2015-11-05,31,21,16,14,18,4,25,10,13,9
"2706",2015-11-06,36,36,33,16,14,11,26,10,21,7
"2707",2015-11-07,24,23,16,9,10,3,20,6,14,8
"2708",2015-11-08,24,18,19,10,10,5,13,7,9,6
"2709",2015-11-09,16,29,17,11,11,3,18,10,11,9
"2710",2015-11-10,20,39,19,17,16,15,26,8,20,6
"2711",2015-11-11,27,25,22,6,16,7,16,10,15,6
"2712",2015-11-12,32,29,20,11,14,9,21,11,14,6
"2713",2015-11-13,14,25,14,10,8,6,15,5,11,6
"2714",2015-11-14,15,28,12,20,12,11,20,5,16,7
"2715",2015-11-15,14,27,19,14,4,3,23,6,10,5
"2716",2015-11-16,16,20,16,15,5,4,18,3,10,4
"2717",2015-11-17,19,25,23,10,13,6,18,7,9,5
